Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Guinea Pig,Species_Lionhead,Species_Rabbit Sh,Species_Species_Kitten
2025-11-19,64,42.0,0.0,2.57,3.5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-11-19,64,42.0,0.0,2.53,12.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-11-19,64,42.0,0.0,2.13,68.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-11-19,64,42.0,0.0,1.9,49.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-11-19,64,42.0,0.0,1.87,37.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-11-19,64,42.0,0.0,1.83,25.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-11-19,64,42.0,0.0,1.8,3.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-11-19,64,42.0,0.0,1.8,2.75,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-11-19,64,42.0,0.0,1.8,3.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-11-19,64,42.0,0.0,1.77,37.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-11-19,64,42.0,0.0,1.77,61.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-11-19,64,42.0,0.0,1.63,25.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-11-19,64,42.0,0.0,1.5,97.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-11-19,64,42.0,0.0,1.37,13.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-11-19,64,42.0,0.0,1.37,13.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-11-19,64,42.0,0.0,1.27,26.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-11-19,64,42.0,0.0,1.17,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-11-19,64,42.0,0.0,1.17,24.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-11-19,64,42.0,0.0,1.13,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-11-19,64,42.0,0.0,1.1,107.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-11-19,64,42.0,0.0,1.1,9.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-11-19,64,42.0,0.0,1.1,25.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-11-19,64,42.0,0.0,1.03,2.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2025-11-19,64,42.0,0.0,0.97,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-11-19,64,42.0,0.0,0.93,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-11-19,64,42.0,0.0,0.77,72.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-11-19,64,42.0,0.0,0.7,12.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-11-19,64,42.0,0.0,0.57,48.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2025-11-19,64,42.0,0.0,0.57,24.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-11-19,64,42.0,0.0,0.57,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-11-19,64,42.0,0.0,0.53,36.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2025-11-19,64,42.0,0.0,0.43,18.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-11-19,64,42.0,0.0,0.43,45.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-11-19,64,42.0,0.0,0.4,12.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2025-11-19,64,42.0,0.0,0.4,60.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-11-19,64,42.0,0.0,0.37,60.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-11-19,64,42.0,0.0,0.37,8.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-11-19,64,42.0,0.0,0.3,60.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2025-11-19,64,42.0,0.0,0.3,60.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2025-11-19,64,42.0,0.0,0.27,37.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-11-19,64,42.0,0.0,0.23,48.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-11-19,64,42.0,0.0,0.23,10.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2025-11-19,64,42.0,0.0,0.13,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-11-19,64,42.0,0.0,0.13,0.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2025-11-19,64,42.0,0.0,0.03,122.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
