Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Cat,Species_Dog,Species_Dwarf,Species_Rabbit Sh,Species_Species_Kitten
2025-06-06,55,66.0,0.0,0.87,54.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-06-06,55,66.0,0.0,0.83,120.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-06-06,55,66.0,0.0,0.67,36.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-06-06,55,66.0,0.0,0.63,96.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-06-06,55,66.0,0.0,0.57,17.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-06-06,55,66.0,0.0,0.57,84.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-06-06,55,66.0,0.0,0.4,8.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-06-06,55,66.0,0.0,0.4,5.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-06-06,55,66.0,0.0,0.4,8.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-06-06,55,66.0,0.0,0.4,26.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-06-06,55,66.0,0.0,0.4,8.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-06-06,55,66.0,0.0,0.33,4.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-06-06,55,66.0,0.0,0.33,4.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-06-06,55,66.0,0.0,0.33,24.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-06-06,55,66.0,0.0,0.33,36.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-06-06,55,66.0,0.0,0.3,13.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-06-06,55,66.0,0.0,0.3,60.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-06-06,55,66.0,0.0,0.3,24.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-06-06,55,66.0,0.0,0.27,2.25,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-06-06,55,66.0,0.0,0.27,48.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-06-06,55,66.0,0.0,0.27,2.25,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-06-06,55,66.0,0.0,0.23,24.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-06-06,55,66.0,0.0,0.23,9.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-06-06,55,66.0,0.0,0.17,6.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-06-06,55,66.0,0.0,0.17,12.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2025-06-06,55,66.0,0.0,0.13,68.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-06-06,55,66.0,0.0,0.13,97.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-06-06,55,66.0,0.0,0.07,12.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-06-06,55,66.0,0.0,0.03,2.25,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-06-06,55,66.0,0.0,0.03,2.25,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
