Date,NumOfAnimals,average_temp,Precipitation,MonthsInCare,AgeInMonths,Season_Spring,Season_Summer,Season_Fall,Season_Winter,DayOfWeek_Monday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DayOfWeek_Thursday,DayOfWeek_Friday,DayOfWeek_Saturday,DayOfWeek_Sunday,Species_Barn Cat,Species_Bird,Species_Cat,Species_Dog,Species_Dwarf,Species_Rabbit Sh,Species_Species_Kitten
2025-08-23,44,72.0,0.0,0.77,64.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-08-23,44,72.0,0.0,0.63,12.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-08-23,44,72.0,0.0,0.57,76.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-08-23,44,72.0,0.0,0.57,156.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-08-23,44,72.0,0.0,0.5,12.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-08-23,44,72.0,0.0,0.47,5.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-08-23,44,72.0,0.0,0.47,5.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2025-08-23,44,72.0,0.0,0.43,0.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2025-08-23,44,72.0,0.0,0.4,6.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-08-23,44,72.0,0.0,0.4,10.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-08-23,44,72.0,0.0,0.37,60.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-08-23,44,72.0,0.0,0.37,33.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-08-23,44,72.0,0.0,0.3,2.25,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-08-23,44,72.0,0.0,0.3,2.25,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-08-23,44,72.0,0.0,0.3,2.25,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-08-23,44,72.0,0.0,0.27,36.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-08-23,44,72.0,0.0,0.27,12.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2025-08-23,44,72.0,0.0,0.23,2.25,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-08-23,44,72.0,0.0,0.23,60.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-08-23,44,72.0,0.0,0.23,25.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
2025-08-23,44,72.0,0.0,0.23,4.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-08-23,44,72.0,0.0,0.23,24.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-08-23,44,72.0,0.0,0.23,12.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-08-23,44,72.0,0.0,0.1,48.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-08-23,44,72.0,0.0,0.07,10.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-08-23,44,72.0,0.0,0.07,3.25,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-08-23,44,72.0,0.0,0.07,18.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2025-08-23,44,72.0,0.0,0.03,3.25,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2025-08-23,44,72.0,0.0,0.03,74.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
